sales_id,order_id,date_id,customer_id,product_id,location_id,ship_mode,sales,quantity,discount,profit
2792,CA-2014-125514,20140921,BM-11650,OFF-AP-10003281,LOC00199,First Class,36.27,3,0.0,10.881
2793,CA-2014-125514,20140921,BM-11650,OFF-PA-10000029,LOC00199,First Class,6.48,1,0.0,3.1104
2794,CA-2014-154599,20140412,KN-16450,TEC-PH-10001557,LOC00415,Standard Class,1075.088,14,0.2,94.0702
2795,CA-2014-154599,20140412,KN-16450,TEC-PH-10000576,LOC00415,Standard Class,438.368,4,0.2,38.3572
2796,CA-2014-154599,20140412,KN-16450,OFF-BI-10002764,LOC00415,Standard Class,18.088,7,0.2,6.5569
2797,CA-2014-154599,20140412,KN-16450,FUR-BO-10001337,LOC00415,Standard Class,308.499,3,0.15,-18.147
2798,CA-2017-158743,20171020,IG-15085,OFF-AR-10002257,LOC00367,Standard Class,13.36,4,0.0,4.1416
2799,CA-2017-158743,20171020,IG-15085,OFF-PA-10001019,LOC00367,Standard Class,39.96,2,0.0,18.7812
2800,CA-2017-158743,20171020,IG-15085,OFF-BI-10003364,LOC00367,Standard Class,145.85,5,0.0,70.008
2801,CA-2016-153318,20161025,JS-15595,TEC-PH-10000984,LOC00124,First Class,783.96,5,0.2,78.396
2802,US-2015-110163,20151101,GA-14725,OFF-AR-10001683,LOC00161,First Class,7.88,1,0.2,1.773
2803,CA-2017-143329,20171103,DL-13330,FUR-FU-10000629,LOC00405,Standard Class,41.37,3,0.0,17.3754
2804,CA-2015-159380,20150512,CS-12505,OFF-PA-10003893,LOC00035,Standard Class,12.84,3,0.0,5.778
2805,CA-2015-159380,20150512,CS-12505,OFF-PA-10004239,LOC00035,Standard Class,25.68,6,0.0,11.556
2806,CA-2015-122623,20150907,CC-12145,FUR-CH-10000553,LOC00295,Standard Class,47.516,2,0.3,-2.0364
2807,CA-2015-148635,20150725,MH-18025,OFF-FA-10004395,LOC00061,Second Class,9.42,2,0.0,0.471
2808,CA-2015-148635,20150725,MH-18025,OFF-PA-10004782,LOC00061,Second Class,12.96,2,0.0,6.2208
2809,CA-2015-148635,20150725,MH-18025,FUR-BO-10002213,LOC00061,Second Class,704.9,5,0.0,56.392
2810,CA-2015-148635,20150725,MH-18025,FUR-CH-10001854,LOC00061,Second Class,561.568,2,0.2,28.0784
2811,CA-2015-135685,20151116,MP-18175,OFF-PA-10000157,LOC00202,Second Class,179.82,9,0.0,84.5154
2812,CA-2015-135685,20151116,MP-18175,FUR-FU-10001185,LOC00202,Second Class,185.58,6,0.0,76.0878
2813,CA-2015-135685,20151116,MP-18175,FUR-TA-10001520,LOC00202,Second Class,214.11,3,0.0,36.3987
2814,CA-2015-135685,20151116,MP-18175,TEC-AC-10004145,LOC00202,Second Class,999.96,4,0.0,229.9908
2815,CA-2015-135685,20151116,MP-18175,FUR-TA-10000688,LOC00202,Second Class,653.55,3,0.0,111.1035
2816,CA-2015-104626,20150901,DR-12940,OFF-BI-10001510,LOC00118,Standard Class,114.6,5,0.0,51.57
2817,CA-2015-104626,20150901,DR-12940,FUR-CH-10003817,LOC00118,Standard Class,60.74,1,0.0,15.185
2818,CA-2015-104626,20150901,DR-12940,FUR-FU-10000308,LOC00118,Standard Class,124.36,2,0.0,27.3592
2819,CA-2015-104626,20150901,DR-12940,OFF-ST-10003208,LOC00118,Standard Class,1088.76,6,0.0,315.7404
2820,CA-2016-160500,20160505,DM-13015,OFF-BI-10003784,LOC00236,First Class,6.72,5,0.2,2.352
2821,CA-2016-160500,20160505,DM-13015,FUR-TA-10003748,LOC00236,First Class,298.776,3,0.2,7.4694
2822,CA-2017-100202,20161231,BD-11620,TEC-PH-10002563,LOC00159,Standard Class,302.376,3,0.2,22.6782
2823,CA-2017-131016,20170918,DC-12850,OFF-AR-10000122,LOC00175,First Class,8.928,2,0.2,0.558
2824,CA-2017-131016,20170918,DC-12850,OFF-ST-10000352,LOC00175,First Class,47.584,2,0.2,-2.974
2825,US-2014-112914,20140925,MT-18070,OFF-PA-10003270,LOC00017,Standard Class,33.792,8,0.2,10.56
2826,US-2014-112914,20140925,MT-18070,FUR-BO-10003272,LOC00017,Standard Class,300.5328,2,0.32,-97.2312
2827,US-2014-112914,20140925,MT-18070,OFF-BI-10002982,LOC00017,Standard Class,2.724,2,0.8,-4.3584
2828,US-2014-112914,20140925,MT-18070,OFF-EN-10001509,LOC00017,Standard Class,3.264,2,0.2,1.1016
2829,CA-2016-124149,20160423,MJ-17740,OFF-PA-10002421,LOC00404,First Class,108.336,6,0.2,37.9176
2830,CA-2016-124149,20160423,MJ-17740,OFF-ST-10000760,LOC00404,First Class,55.92,5,0.2,6.291
2831,CA-2016-124149,20160423,MJ-17740,OFF-PA-10002923,LOC00404,First Class,78.304,2,0.2,29.364
2832,CA-2014-148915,20141101,ND-18370,OFF-ST-10001128,LOC00041,Standard Class,443.92,5,0.2,-94.333
2833,CA-2014-148915,20141101,ND-18370,TEC-PH-10000673,LOC00041,Standard Class,155.976,3,0.2,54.5916
2834,CA-2017-134649,20170126,CA-11965,OFF-AR-10001547,LOC00406,Second Class,15.47,7,0.0,4.1769
2835,CA-2017-134649,20170126,CA-11965,OFF-BI-10001890,LOC00406,Second Class,7.16,2,0.0,3.4368
2836,CA-2017-110842,20171111,GA-14725,OFF-AP-10003971,LOC00002,Standard Class,10.89,1,0.0,2.8314
2837,CA-2017-110842,20171111,GA-14725,OFF-PA-10000520,LOC00002,Standard Class,19.44,3,0.0,9.3312
2838,CA-2017-110842,20171111,GA-14725,OFF-BI-10000977,LOC00002,Standard Class,121.6,5,0.2,39.52
2839,CA-2016-147368,20160609,TC-21295,TEC-MA-10002178,LOC00395,First Class,695.7,2,0.5,-27.828
2840,US-2015-104185,20150903,JB-15400,OFF-ST-10001526,LOC00030,Second Class,120.33,1,0.0,31.2858
2841,US-2014-125521,20140314,CK-12325,FUR-CH-10003379,LOC00338,Standard Class,1139.92,4,0.0,284.98
2842,US-2017-135062,20170831,RL-19615,OFF-PA-10000100,LOC00307,Second Class,229.544,7,0.2,83.2097
2843,CA-2017-135650,20170323,AC-10660,OFF-ST-10001809,LOC00144,Standard Class,143.728,2,0.2,-32.3388
2844,CA-2017-112865,20170518,BH-11710,TEC-AC-10000387,LOC00012,Standard Class,36.048,3,0.2,-0.9012
2845,US-2016-162852,20161227,BG-11695,FUR-CH-10004853,LOC00398,Standard Class,845.488,8,0.3,-12.0784
2846,CA-2017-138163,20171117,XP-21865,OFF-AR-10001958,LOC00290,First Class,50.94,3,0.0,14.2632
2847,CA-2017-152093,20170910,SN-20560,OFF-BI-10003527,LOC00156,Standard Class,762.594,3,0.8,-1143.891
2848,CA-2017-157854,20170408,DM-13345,FUR-FU-10003832,LOC00237,Standard Class,56.28,6,0.0,15.7584
2849,CA-2017-157854,20170408,DM-13345,OFF-BI-10001359,LOC00237,Standard Class,2690.97,3,0.0,1264.7559
2850,CA-2016-123617,20161128,AJ-10780,OFF-BI-10002976,LOC00184,Standard Class,7.434,6,0.7,-5.6994
2851,US-2016-128293,20160602,KC-16255,OFF-ST-10000736,LOC00075,First Class,64.784,1,0.2,-12.9568
2852,CA-2017-107342,20171217,VF-21715,OFF-PA-10001745,LOC00135,Standard Class,28.16,4,0.0,13.2352
2853,CA-2016-136371,20160319,SV-20935,FUR-FU-10000409,LOC00188,Second Class,14.98,1,0.0,6.8908
2854,CA-2016-136371,20160319,SV-20935,FUR-FU-10000221,LOC00188,Second Class,20.32,4,0.0,6.9088
2855,CA-2017-137344,20170820,EM-13810,OFF-ST-10000344,LOC00118,Same Day,40.29,3,0.0,10.4754
2856,CA-2017-169810,20170725,RB-19360,OFF-LA-10003663,LOC00376,Standard Class,20.23,7,0.0,9.5081
2857,CA-2016-128594,20160826,DJ-13510,FUR-CH-10001215,LOC00089,First Class,1603.136,4,0.2,100.196
2858,CA-2016-154690,20160815,CC-12370,FUR-CH-10000988,LOC00307,Second Class,225.296,2,0.2,22.5296
2859,CA-2017-138975,20170519,SC-20380,TEC-AC-10003441,LOC00149,Standard Class,67.8,4,0.0,4.068
2860,CA-2017-138975,20170519,SC-20380,TEC-PH-10004389,LOC00149,Standard Class,377.97,3,0.0,98.2722
2861,CA-2017-138975,20170519,SC-20380,FUR-BO-10004695,LOC00149,Standard Class,1628.82,9,0.0,374.6286
2862,CA-2017-138975,20170519,SC-20380,OFF-PA-10000100,LOC00149,Standard Class,286.93,7,0.0,140.5957
2863,CA-2017-106537,20170812,RH-19495,OFF-PA-10000223,LOC00416,Standard Class,20.736,4,0.2,7.2576
2864,US-2017-103828,20170813,JK-15370,OFF-ST-10001325,LOC00035,Same Day,31.44,3,0.0,8.4888
2865,US-2017-103828,20170813,JK-15370,OFF-AP-10004249,LOC00035,Same Day,83.79,7,0.0,22.6233
2866,US-2017-103828,20170813,JK-15370,OFF-AR-10000588,LOC00035,Same Day,59.52,3,0.0,15.4752
2867,US-2017-103828,20170813,JK-15370,OFF-SU-10000946,LOC00035,Same Day,31.92,4,0.0,9.2568
2868,CA-2016-115588,20161110,AF-10885,OFF-SU-10001225,LOC00214,Second Class,14.72,5,0.2,-3.312
2869,CA-2016-115588,20161110,AF-10885,OFF-ST-10001558,LOC00214,Second Class,38.976,3,0.2,-2.436
2870,CA-2017-143861,20170612,LC-16885,FUR-FU-10001546,LOC00105,Standard Class,17.088,2,0.2,1.068
2871,CA-2014-148040,20140322,BF-11275,OFF-PA-10002581,LOC00116,Standard Class,74.352,3,0.2,23.235
2872,CA-2014-148040,20140322,BF-11275,FUR-CH-10001482,LOC00116,Standard Class,314.352,3,0.2,-35.3646
2873,CA-2017-135167,20170615,SC-20800,OFF-AR-10002399,LOC00002,Standard Class,4.26,1,0.0,1.7466
2874,CA-2017-137022,20171116,SW-20275,OFF-ST-10001963,LOC00189,Standard Class,811.28,8,0.0,24.3384
2875,US-2017-102638,20171229,MC-17845,OFF-FA-10002988,LOC00046,First Class,6.03,3,0.0,2.9547
2876,US-2016-167339,20160121,TD-20995,FUR-CH-10004289,LOC00089,Second Class,153.568,2,0.2,-5.7588
2877,US-2016-167339,20160121,TD-20995,FUR-CH-10000785,LOC00089,Second Class,1013.488,7,0.2,76.0116
2878,CA-2016-152072,20160115,Dp-13240,OFF-EN-10003040,LOC00074,Standard Class,52.34,2,0.0,24.5998
2879,CA-2016-152072,20160115,Dp-13240,OFF-AR-10001573,LOC00074,Standard Class,4.66,2,0.0,1.3514
2880,CA-2016-152072,20160115,Dp-13240,TEC-AC-10000844,LOC00074,Standard Class,254.97,3,0.0,91.7892
2881,CA-2016-102932,20160919,SD-20485,OFF-BI-10000756,LOC00417,Second Class,25.44,6,0.0,12.72
2882,CA-2016-102932,20160919,SD-20485,OFF-SU-10000381,LOC00417,Second Class,27.93,3,0.0,8.0997
2883,CA-2014-165540,20140221,TM-21010,OFF-BI-10004094,LOC00398,Standard Class,8.85,5,0.8,-13.7175
2884,CA-2016-130799,20161111,BK-11260,FUR-FU-10001852,LOC00095,Second Class,6.96,4,0.0,2.2272
2885,CA-2016-164483,20160130,JF-15490,OFF-BI-10000014,LOC00035,Standard Class,17.456,2,0.2,5.8914
2886,US-2016-159856,20161018,EP-13915,FUR-CH-10003396,LOC00287,Standard Class,307.92,5,0.2,-34.641
2887,CA-2017-102099,20171218,EP-13915,OFF-AR-10003811,LOC00142,First Class,6.63,3,0.0,1.7901
2888,CA-2017-102099,20171218,EP-13915,OFF-PA-10003172,LOC00142,First Class,12.96,2,0.0,6.2208
2889,CA-2017-102099,20171218,EP-13915,OFF-PA-10000289,LOC00142,First Class,32.4,5,0.0,15.552
2890,CA-2017-164049,20171102,KH-16630,OFF-PA-10000791,LOC00060,Standard Class,23.85,5,0.0,10.7325
2891,CA-2014-142727,20140429,HG-14845,FUR-CH-10002304,LOC00418,Second Class,51.96,2,0.0,12.99
2892,CA-2014-142727,20140429,HG-14845,OFF-BI-10000136,LOC00418,Second Class,17.94,3,0.0,8.6112
2893,CA-2017-139913,20171023,JC-16105,OFF-PA-10003739,LOC00145,Standard Class,11.56,2,0.0,5.6644
2894,CA-2017-139913,20171023,JC-16105,OFF-PA-10002479,LOC00145,Standard Class,26.4,5,0.0,11.88
2895,CA-2017-139913,20171023,JC-16105,FUR-FU-10000771,LOC00145,Standard Class,69.08,11,0.0,29.0136
2896,CA-2017-139913,20171023,JC-16105,TEC-PH-10001552,LOC00145,Standard Class,35.88,3,0.0,10.0464
2897,CA-2014-169033,20140330,KM-16720,OFF-AR-10001915,LOC00256,Standard Class,49.65,5,0.0,20.853
2898,US-2016-164630,20160104,EB-13975,TEC-CO-10000971,LOC00044,Standard Class,959.968,4,0.2,119.996
2899,US-2015-114839,20150426,PW-19240,FUR-CH-10004086,LOC00067,Standard Class,408.422,2,0.3,-5.8346
2900,CA-2015-166464,20150912,PG-18895,TEC-CO-10000971,LOC00046,Standard Class,479.984,2,0.2,59.998
2901,CA-2015-166464,20150912,PG-18895,OFF-LA-10001317,LOC00046,Standard Class,12.6,4,0.0,6.048
2902,CA-2017-124898,20170911,DB-12910,OFF-PA-10003656,LOC00113,Standard Class,184.66,7,0.0,84.9436
2903,CA-2016-164035,20160612,CR-12730,OFF-PA-10002160,LOC00027,Standard Class,23.12,5,0.2,8.381
2904,CA-2016-153577,20160627,KH-16330,OFF-PA-10000575,LOC00419,Standard Class,37.464,7,0.2,12.1758
2905,CA-2016-153577,20160627,KH-16330,FUR-CH-10003981,LOC00419,Standard Class,539.658,3,0.3,-7.7094
2906,CA-2014-127586,20140926,CS-12400,OFF-ST-10002615,LOC00061,Standard Class,310.12,2,0.0,80.6312
2907,CA-2017-121615,20171103,DL-12925,OFF-PA-10000327,LOC00020,Standard Class,8.56,2,0.0,3.852
2908,CA-2017-121615,20171103,DL-12925,OFF-ST-10001325,LOC00020,Standard Class,52.4,5,0.0,14.148
2909,CA-2017-121615,20171103,DL-12925,OFF-LA-10001771,LOC00020,Standard Class,14.94,3,0.0,6.8724
2910,CA-2017-166415,20170219,ME-17725,OFF-FA-10004968,LOC00006,Standard Class,11.22,3,0.0,0.2244
2911,CA-2015-118444,20151105,VD-21670,OFF-AP-10000576,LOC00250,Standard Class,387.136,4,0.2,24.196
2912,CA-2014-113929,20140616,CK-12205,OFF-EN-10003286,LOC00420,Standard Class,41.4,5,0.0,19.458
2913,CA-2014-113929,20140616,CK-12205,OFF-AR-10003772,LOC00420,Standard Class,35.0,4,0.0,10.5
2914,CA-2014-113929,20140616,CK-12205,OFF-BI-10002852,LOC00420,Standard Class,39.552,3,0.2,14.3376
2915,CA-2015-134747,20151012,DL-12925,TEC-PH-10002890,LOC00421,Second Class,135.72,3,0.0,35.2872
2916,CA-2015-134747,20151012,DL-12925,OFF-BI-10001308,LOC00421,Second Class,12.56,2,0.0,5.652
2917,CA-2015-134747,20151012,DL-12925,TEC-PH-10001750,LOC00421,Second Class,263.96,4,0.0,71.2692
2918,CA-2017-155047,20170827,SE-20110,OFF-AR-10003338,LOC00078,First Class,5.952,1,0.2,0.372
2919,CA-2016-160129,20161123,LS-17200,OFF-FA-10002763,LOC00012,Same Day,15.8,5,0.2,2.37
2920,CA-2016-160129,20161123,LS-17200,FUR-FU-10002088,LOC00012,Same Day,14.368,2,0.2,3.9512
2921,CA-2016-160129,20161123,LS-17200,FUR-FU-10003976,LOC00012,Same Day,70.448,7,0.2,12.3284
2922,CA-2017-164329,20170130,MM-17920,OFF-ST-10001511,LOC00010,Same Day,129.3,2,0.0,6.465
2923,US-2015-141453,20151130,DB-13270,OFF-BI-10000301,LOC00111,Second Class,3.882,3,0.8,-5.823
2924,CA-2014-156993,20140628,RW-19630,OFF-FA-10003495,LOC00152,Standard Class,6.08,1,0.0,3.04
2925,CA-2014-157721,20140902,JM-16195,OFF-AP-10001303,LOC00291,First Class,19.9,1,0.0,8.955
2926,CA-2014-157721,20140902,JM-16195,FUR-FU-10002116,LOC00291,First Class,70.71,1,0.0,4.9497
2927,CA-2017-128629,20170710,BP-11155,FUR-FU-10000771,LOC00113,Second Class,18.84,3,0.0,7.9128
2928,CA-2017-158106,20170604,CT-11995,OFF-AR-10002255,LOC00422,Standard Class,8.64,3,0.0,2.5056
2929,US-2017-120390,20171019,TH-21550,OFF-BI-10004995,LOC00180,Standard Class,1633.188,4,0.7,-1306.5504
2930,CA-2017-143434,20171118,ME-17320,FUR-FU-10002597,LOC00081,Standard Class,19.76,4,0.0,8.2992
2931,CA-2015-168564,20150808,TT-21220,OFF-BI-10004970,LOC00010,Same Day,6.608,2,0.2,2.2302
2932,CA-2015-168564,20150808,TT-21220,OFF-BI-10002557,LOC00010,Same Day,7.28,2,0.2,2.73
2933,CA-2015-168564,20150808,TT-21220,FUR-CH-10000785,LOC00010,Same Day,144.784,1,0.2,10.8588
2934,US-2016-169040,20161206,GT-14710,TEC-PH-10002310,LOC00060,Standard Class,156.792,1,0.2,13.7193
2935,US-2016-169040,20161206,GT-14710,TEC-PH-10002834,LOC00060,Standard Class,431.976,3,0.2,26.9985
2936,US-2016-169040,20161206,GT-14710,OFF-EN-10000927,LOC00060,Standard Class,35.89,1,0.0,16.1505
2937,US-2016-169040,20161206,GT-14710,OFF-BI-10001636,LOC00060,Standard Class,47.208,7,0.2,15.3426
2938,US-2016-169040,20161206,GT-14710,OFF-PA-10001736,LOC00060,Standard Class,248.08,7,0.0,116.5976
2939,US-2016-169040,20161206,GT-14710,OFF-PA-10000482,LOC00060,Standard Class,189.7,5,0.0,89.159
2940,US-2016-169040,20161206,GT-14710,OFF-BI-10001658,LOC00060,Standard Class,59.808,3,0.2,19.4376
2941,CA-2017-155880,20170325,JD-16150,FUR-CH-10000422,LOC00202,Standard Class,90.99,1,0.0,14.5584
2942,CA-2017-155880,20170325,JD-16150,FUR-CH-10004675,LOC00202,Standard Class,1526.56,7,0.0,427.4368
2943,CA-2017-155880,20170325,JD-16150,FUR-CH-10002880,LOC00202,Standard Class,368.97,3,0.0,40.5867
2944,CA-2017-126242,20171119,MC-18100,OFF-ST-10000675,LOC00014,Standard Class,305.01,9,0.0,76.2525
2945,CA-2017-126242,20171119,MC-18100,FUR-FU-10002685,LOC00014,Standard Class,18.7,1,0.0,7.106
2946,CA-2016-166443,20161104,LH-17020,FUR-FU-10004020,LOC00035,First Class,38.29,7,0.0,16.4647
2947,CA-2017-169859,20171214,MP-18175,FUR-FU-10004963,LOC00143,Standard Class,26.25,3,0.0,11.025
2948,CA-2017-169859,20171214,MP-18175,OFF-BI-10000174,LOC00143,Standard Class,64.96,14,0.2,22.736
2949,CA-2017-169859,20171214,MP-18175,OFF-EN-10000461,LOC00143,Standard Class,43.7,5,0.0,20.539
2950,CA-2017-134915,20171112,EM-14140,TEC-AC-10001266,LOC00277,Same Day,41.6,4,0.2,13.0
2951,CA-2017-134915,20171112,EM-14140,OFF-PA-10002160,LOC00277,Same Day,23.12,5,0.2,8.381
2952,CA-2017-134915,20171112,EM-14140,FUR-CH-10004875,LOC00277,Same Day,113.888,2,0.2,9.9652
2953,CA-2017-134915,20171112,EM-14140,FUR-FU-10000305,LOC00277,Same Day,113.568,2,0.2,-5.6784
2954,CA-2017-134915,20171112,EM-14140,TEC-PH-10000347,LOC00277,Same Day,7.92,2,0.2,0.693
2955,CA-2017-134915,20171112,EM-14140,TEC-PH-10001459,LOC00277,Same Day,671.984,2,0.2,50.3988
2956,CA-2016-153353,20160818,GG-14650,TEC-PH-10000439,LOC00046,Standard Class,39.99,1,0.0,11.5971
2957,CA-2017-123638,20170627,MA-17995,FUR-CH-10002647,LOC00291,Standard Class,191.646,3,0.1,31.941
2958,CA-2017-168900,20170504,SH-20395,OFF-BI-10003910,LOC00158,Standard Class,2.313,1,0.7,-1.9275
2959,CA-2015-158456,20151224,KT-16465,OFF-BI-10001097,LOC00004,Standard Class,19.936,4,0.2,7.2268
2960,CA-2015-158456,20151224,KT-16465,OFF-FA-10004854,LOC00004,Standard Class,45.92,4,0.0,21.5824
2961,CA-2017-143665,20170426,PO-19180,OFF-PA-10003673,LOC00061,Standard Class,20.34,3,0.0,9.3564
2962,CA-2017-143665,20170426,PO-19180,OFF-LA-10002034,LOC00061,Standard Class,39.28,8,0.0,19.2472
2963,CA-2017-137428,20171216,AY-10555,FUR-CH-10002774,LOC00219,Second Class,81.568,2,0.2,9.1764
2964,CA-2017-137428,20171216,AY-10555,FUR-CH-10003817,LOC00219,Second Class,97.184,2,0.2,6.074
2965,CA-2017-137428,20171216,AY-10555,OFF-BI-10002949,LOC00219,Second Class,24.32,5,0.2,8.208
2966,CA-2017-137428,20171216,AY-10555,FUR-FU-10002445,LOC00219,Second Class,18.96,2,0.0,7.584
2967,CA-2014-162866,20141227,Co-12640,FUR-FU-10001473,LOC00302,Standard Class,32.952,6,0.6,-19.7712
2968,CA-2014-162866,20141227,Co-12640,OFF-ST-10002562,LOC00302,Standard Class,30.016,4,0.2,3.0016
2969,CA-2017-167941,20171106,JF-15565,OFF-AP-10002118,LOC00307,Second Class,499.584,3,0.2,43.7136
2970,CA-2017-167941,20171106,JF-15565,OFF-PA-10001800,LOC00307,Second Class,31.104,6,0.2,10.8864
2971,CA-2017-167941,20171106,JF-15565,OFF-BI-10002827,LOC00307,Second Class,13.272,8,0.7,-10.6176
2972,CA-2017-167941,20171106,JF-15565,FUR-FU-10004671,LOC00307,Second Class,28.272,2,0.2,6.3612
2973,CA-2017-167941,20171106,JF-15565,OFF-ST-10000736,LOC00307,Second Class,259.136,4,0.2,-51.8272
2974,CA-2017-111808,20171216,AR-10510,OFF-BI-10004656,LOC00313,Standard Class,10.8,5,0.0,5.184
2975,CA-2015-137512,20150507,AG-10675,FUR-TA-10001095,LOC00294,Standard Class,244.006,2,0.3,-31.3722
2976,CA-2015-137512,20150507,AG-10675,OFF-PA-10000213,LOC00294,Standard Class,15.936,4,0.2,5.3784
2977,CA-2017-139773,20171204,DV-13045,FUR-CH-10001797,LOC00106,Same Day,188.552,7,0.3,-2.6936
2978,CA-2017-134607,20171003,HL-15040,OFF-ST-10002214,LOC00145,Second Class,22.58,2,0.0,5.8708
2979,CA-2014-109232,20140113,ND-18370,FUR-CH-10000422,LOC00423,Second Class,545.94,6,0.0,87.3504
2980,CA-2015-139850,20150612,GB-14575,OFF-PA-10003848,LOC00064,Standard Class,20.736,4,0.2,7.2576
2981,CA-2015-139850,20150612,GB-14575,FUR-FU-10003623,LOC00064,Standard Class,43.296,2,0.2,4.3296
2982,CA-2014-131310,20140712,CL-12565,FUR-CH-10001797,LOC00061,Standard Class,123.136,4,0.2,13.8528
2983,CA-2014-131310,20140712,CL-12565,OFF-BI-10003094,LOC00061,Standard Class,11.264,4,0.2,3.8016
2984,US-2014-112872,20141206,RC-19960,OFF-ST-10002205,LOC00331,Second Class,53.424,3,0.2,4.6746
2985,US-2014-112872,20141206,RC-19960,FUR-TA-10003238,LOC00331,Second Class,275.49,1,0.5,-170.8038
2986,CA-2016-139269,20160525,JB-16045,FUR-FU-10000755,LOC00113,Standard Class,24.96,4,0.0,6.24
2987,CA-2016-139269,20160525,JB-16045,OFF-PA-10002893,LOC00113,Standard Class,19.36,2,0.0,9.2928
2988,CA-2016-139269,20160525,JB-16045,OFF-ST-10000689,LOC00113,Standard Class,1267.65,9,0.0,152.118
2989,CA-2016-139010,20160221,MC-17635,TEC-AC-10004227,LOC00004,Second Class,12.99,1,0.0,0.7794
2990,CA-2016-139010,20160221,MC-17635,OFF-BI-10000174,LOC00004,Second Class,18.56,4,0.2,6.496
2991,CA-2016-139010,20160221,MC-17635,OFF-ST-10001809,LOC00004,Second Class,449.15,5,0.0,8.983
2992,CA-2016-139010,20160221,MC-17635,OFF-BI-10002309,LOC00004,Second Class,31.248,7,0.2,10.9368
2993,CA-2016-134376,20161002,TT-21265,OFF-AP-10004532,LOC00024,Standard Class,61.44,3,0.0,16.5888
2994,CA-2017-147291,20170311,MJ-17740,OFF-BI-10003091,LOC00084,Standard Class,895.92,4,0.0,421.0824
2995,CA-2016-112893,20160909,AT-10735,OFF-BI-10004654,LOC00353,Second Class,55.36,4,0.2,18.684
2996,US-2014-150532,20140714,PB-19150,OFF-ST-10000760,LOC00052,Standard Class,55.92,5,0.2,6.291
2997,CA-2014-138317,20140621,NW-18400,OFF-EN-10001539,LOC00075,Standard Class,24.896,4,0.2,8.4024
2998,CA-2014-138317,20140621,NW-18400,FUR-FU-10000550,LOC00075,Standard Class,3.984,1,0.2,0.6474
2999,CA-2014-138317,20140621,NW-18400,TEC-AC-10003628,LOC00075,Standard Class,95.968,4,0.2,28.7904
3000,CA-2014-138317,20140621,NW-18400,TEC-MA-10004521,LOC00075,Standard Class,206.991,3,0.7,-172.4925
3001,CA-2014-138317,20140621,NW-18400,OFF-AP-10003860,LOC00075,Standard Class,44.416,2,0.2,3.8864
3002,CA-2014-138317,20140621,NW-18400,OFF-BI-10000069,LOC00075,Standard Class,9.006,2,0.7,-7.2048
3003,CA-2015-130610,20150705,VP-21730,OFF-BI-10003655,LOC00424,Standard Class,19.0,5,0.0,8.93
3004,CA-2017-104381,20171216,RD-19810,OFF-BI-10001628,LOC00145,Standard Class,33.376,4,0.2,10.43
3005,CA-2016-131499,20160908,MG-17875,OFF-AP-10003779,LOC00165,First Class,207.48,1,0.0,62.244
3006,CA-2014-148761,20140517,PA-19060,OFF-BI-10000666,LOC00425,Standard Class,91.68,3,0.0,45.84
3007,CA-2017-116519,20171013,CR-12730,OFF-AP-10000828,LOC00030,First Class,904.9,5,0.0,253.372
3008,CA-2014-130729,20141024,AA-10375,OFF-BI-10002706,LOC00350,Standard Class,34.272,3,0.2,11.1384
3009,CA-2016-124772,20161205,JG-15160,FUR-FU-10004748,LOC00264,First Class,191.82,3,0.0,74.8098
3010,CA-2016-115525,20160725,RR-19525,OFF-AP-10000026,LOC00214,Standard Class,243.88,5,0.2,27.4365
3011,CA-2017-134845,20170417,SR-20425,OFF-BI-10000773,LOC00128,Standard Class,12.03,5,0.7,-9.223
3012,CA-2017-134845,20170417,SR-20425,TEC-MA-10000822,LOC00128,Standard Class,2549.985,5,0.7,-3399.98
3013,CA-2017-134845,20170417,SR-20425,OFF-BI-10001543,LOC00128,Standard Class,21.594,2,0.7,-15.8356
3014,CA-2017-134845,20170417,SR-20425,OFF-BI-10003355,LOC00128,Standard Class,8.964,6,0.7,-6.5736
3015,CA-2017-134845,20170417,SR-20425,OFF-PA-10002005,LOC00128,Standard Class,20.736,4,0.2,7.2576
3016,US-2015-138919,20150917,LS-16975,FUR-TA-10004154,LOC00046,Standard Class,344.22,2,0.4,-103.266
3017,US-2016-160528,20160823,MH-18115,OFF-ST-10002743,LOC00426,Standard Class,727.296,8,0.2,-172.7328
3018,US-2016-160528,20160823,MH-18115,FUR-FU-10004973,LOC00426,Standard Class,22.608,3,0.6,-10.1736
3019,US-2016-160528,20160823,MH-18115,TEC-AC-10002842,LOC00426,Standard Class,666.4,7,0.2,-33.32
3020,CA-2015-123568,20151108,SC-20095,OFF-FA-10002701,LOC00009,Standard Class,5.04,3,0.0,0.2016
3021,CA-2015-123568,20151108,SC-20095,OFF-PA-10001125,LOC00009,Standard Class,92.94,3,0.0,41.823
3022,CA-2015-123568,20151108,SC-20095,FUR-FU-10004090,LOC00009,Standard Class,66.69,3,0.0,22.0077
3023,CA-2015-123568,20151108,SC-20095,OFF-BI-10001510,LOC00009,Standard Class,91.68,5,0.2,28.65
3024,CA-2017-124674,20171117,JB-16000,FUR-BO-10002202,LOC00231,Standard Class,327.7328,2,0.32,-14.4588
3025,CA-2015-164441,20151108,AC-10450,OFF-BI-10001922,LOC00165,Standard Class,52.272,11,0.2,17.6418
3026,CA-2015-164441,20151108,AC-10450,OFF-PA-10001667,LOC00165,Standard Class,17.94,3,0.0,8.073
